0.0	C	M934	29	24	1
0.0	C	M935	9	12	1
0.0	C	M936	42	17	1
0.0	C	M937	55	44	1
0.0	C	M938	47	18	1
0.0	C	M939	44	38	1
0.0	C	M940	59	39	1
0.0	C	M941	21	14	1
0.0	C	M942	15	30	1
0.0	C	M943	15	20	1
0.0	C	M944	5	38	1
0.0	C	M945	52	0	1
0.0	C	M946	49	35	1
0.0	C	M947	25	47	1
0.0	C	M948	41	45	1
0.0	C	M949	28	62	1
0.0	C	M950	41	52	1
0.0	C	M951	55	53	1
0.0	C	M952	56	26	1
0.0	C	M953	45	59	1
0.0	C	M954	31	50	1
0.0	C	M955	61	14	1
0.0	C	M956	6	7	1
0.0	C	M957	20	12	1
0.0	C	M958	6	29	1
0.0	C	M959	1	51	1
0.0	C	M960	36	6	1
0.0	C	M961	62	33	1
0.0	C	M962	33	39	1
0.0	C	M963	25	61	1
0.0	C	M964	53	20	1
0.0	C	M965	30	5	1
0.0	C	M966	39	56	1
0.0	C	M967	49	12	1
0.0	C	M968	19	25	1
0.0	C	M969	55	6	1
0.0	C	M970	9	60	1
0.0	C	M971	61	43	1
0.0	C	M972	60	16	1
0.0	C	M973	45	29	1
0.0	C	M974	0	61	1
0.0	C	M975	34	21	1
0.0	C	M976	31	27	1
0.0	C	M977	16	46	1
0.0	C	M978	51	2	1
0.0	C	M979	5	9	1
0.0	C	M980	24	22	1
0.0	C	M981	1	25	1
0.0	C	M982	52	28	1
0.0	C	M983	24	26	1
0.0	C	M984	56	1	1
0.0	C	M985	24	54	1
0.0	C	M986	47	16	1
0.0	C	M987	49	7	1
0.0	C	M988	52	31	1
0.0	C	M989	56	54	1
0.0	C	M990	37	60	1
0.0	C	M991	48	41	1
0.0	C	M992	52	46	1
0.0	C	M993	22	30	1
0.0	C	M994	61	39	1
0.0	C	M995	6	31	1
0.0	C	M996	18	33	1
0.0	C	M997	54	55	1
0.0	C	M998	2	53	1
0.0	C	M999	30	4	1
0.0	C	M1000	4	38	1
